"","id","title","date","abstract","topic"
"38","https://openalex.org/W2971809037","Learning through experience: Using design based research to redesign protocols for blended synchronous learning environments","2020-01-01","Abstract Blended synchronous environments offer benefits to learners in terms of flexibility, but there are technological and pedagogical challenges in implementing this approach. Protocols, which are highly structured discussion strategies designed to promote trust, equity, and diversity, have the potential to address some of these challenges. This exploratory study used a design based research methodology to iteratively design, implement, and assess a blended synchronous learning environment leveraging the use of protocols in a graduate education course. Across three iterations, a combination of qualitative data collection and analysis procedures were used to examine the influence of protocols on the experiences of the instructor and students in a blended synchronous environment. The findings included several assertions. Students appreciated taking on greater leadership roles through facilitating protocols when they perceived the outcome of their facilitation successful. Students became hyperaware of the time when the technology caused timing issues with the protocols. Trust of the protocol was hindered by the unpredictability of the blended synchronous learning environment. And, deep connections to texts were unachievable due to the multitasking required in blended synchronous settings. These findings resulted in a set of contextualized design propositions that contribute to the literature on both protocols and blended synchronous environments. The propositions included: (a) enabling active participation through distributed roles, (b) creating equity through flexible structures, (c) fostering trust through re-norming, and (d) prompting connections with texts by reducing task complexity.","exploration"
"39","https://openalex.org/W2947750926","Investigating students' interaction patterns and dynamic learning sentiments in online discussions","2019-10-01","Abstract Convincing evidence found by educators and psychologists shows that students' interaction patterns of online discussions significantly affect their learning process, and are related to their learning sentiments. By using both quantitative content and lag sequential analysis, this study investigated students' interaction patterns and dynamic learning sentiments by performing seven types of learning tasks on an asynchronous discussion platform. The research participants were 38 postgraduate students. The results revealed that, compared to students performing the individual-oriented learning tasks, those performing the group-oriented ones had more diverse learning sentiments and interaction patterns, and deeper interactions with regard to learning sentiments. In addition, their learning sentiments exhibited a periodic feature during the process of online learning. Based on the results, we presented a four-phase model for describing a process of diverse interactions in online learning environments. In particular, this model characterizes the interactions with dynamic learning sentiments including generation, collision and integration, refinement, as well as stability.","exploration"
"40","https://openalex.org/W2295433908","Knowledge building and the quantity, content and quality of the interaction and participation of students in an online collaborative learning environment","2016-06-01","The processes of knowledge building, the interaction and participation of students in an online collaborative learning environment and the relations among them are investigated. The investigation involved a procedure carried out over 14 weeks in an online collaborative learning environment. During the procedure, the knowledge building process was executed over Knowledge Forum and the planning process over Moodle LMS. The scaffolds, quantity, content and quality of interaction and participation, and relations between scaffolds and the quantity of interaction and participation were reviewed. The participants were 145 prospective teachers. In this research, a convergent parallel design method was employed. Data were collected from multiple sources, including the log records and the content analysis of Knowledge Forum postings. Development was observed in terms of the use of opinion building and expressing forms and note creation and build-on of the students in the knowledge building processes within the online collaborative learning environment. Furthermore, most of the academic content and the quality of interaction and participation were indicators of progress of the individual student and groups of students. There was a significant increase in the quality of interaction and participation from the beginning of the term to the end of term. It is suggested that the 14-week knowledge building process contributed to learning. It was found that there was a significant relation between the use of opinion building and expressing forms and the creation and build-on of notes by the students. Results show that the course offered in an online collaborative knowledge building environment contributed to opinion building and expression, the quantity, content and quality of interaction and participation, and thus the learning of students. We developed a rubric to assess quality in a more profound and holistic way.We designed an online collaborative learning environment.Note creation/build-on and academic-related content and quality reveal improvement.Different but intertwined indicators affect each other.An online collaborative knowledge building environment contributes to learning.","exploration"
"41","https://openalex.org/W3097572913","Social presence and online discussions: a mixed method investigation","2020-11-03","Researchers have been investigating social presence in online learning for decades. However, despite this continued research, questions remain about the nature and development of social presence. T...","exploration"
"42","https://openalex.org/W2612259390","Othering in online learning: an examination of social presence, identity, and sense of community","2017-05-09","AbstractFostering a strong sense of community among students in online courses is the goal of many instructors because it is seen as being essential in supporting students’ learning experiences. However, high dropout rates in online learning suggest that students feel disconnected and isolated from their course, feelings which have been attributed to the physical separation of students from each other and the instructor. Through in-depth semi-structured interviews, we explored how six graduate students from different institutions enrolled in varying online courses were othered in online learning. Open and focused coding of the interviews identified three categories of other status for our participants – professional, academic, and ethnic – each of which contributed to feelings of disconnection and isolation when learning online.","exploration"
"43","https://openalex.org/W1690543999","Social presence in the 21st century: An adjustment to the <scp>C</scp> ommunity of <scp>I</scp> nquiry framework","2016-11-01","The Community of Inquiry framework, originally proposed by Garrison, Anderson and Archer, identifies teaching, social and cognitive presences as central to a successful online educational experience. This paper presents the findings of a study conducted in Uruguay between 2007 and 2010. The research aimed to establish the role of cognitive, social and teaching presences in the professional development of 40 English language teachers on continuous professional development programmes delivered in blended learning settings. The findings suggest that teaching presence and cognitive presence have themselves “become social.” The research points to social presence as a major lever for engagement, sense-making and peer support. Based on the patterns identified in the study, this paper puts forward an adjustment to the Community of Inquiry framework, which shows social presence as more prominent within the teaching and cognitive constructs than the original version of the framework suggests.","exploration"
"44","https://openalex.org/W2884228482","The relationships between social participatory roles and cognitive engagement levels in online discussions","2019-05-01","Understanding the relationship between social interaction patterns and cognitive engagement levels has critical implications on collaborative learning theory, pedagogy, and technology. This study used a multi‐method approach to examine the relationship between students' social participatory roles and cognitive engagement levels within asynchronous online discussions. Results showed that students' social participatory role was a critical indicator of cognitive engagement level. Socially active students made more cognitive contributions to knowledge inquiry and knowledge construction. But there were exceptions: after taking leadership roles (i.e., discussion designers and facilitators), some students moved from peripheral participation to active participation. Second, there was a progressive development process: individual students' deep‐level knowledge inquiry could trigger peer interaction, which could further advance group knowledge construction. Third, students had a tendency to keeping social‐cognitive engagement patterns throughout discussions. Based on the result, this study proposed implications for collaborative learning theory, pedagogy support, and tool development. [ABSTRACT FROM AUTHOR]","exploration"
"45","https://openalex.org/W3174325641","Social Presence: Conceptualization and Measurement","2021-06-22","Abstract Social presence is an important construct in online group learning. It influences the way how social interaction unfolds online and affects learning and social outcomes. However, what precisely social presence is has been under debate, as presently a plethora of different definitions and measures exist preventing the development of a coherent research field regarding social presence and its defining role in online group learning. To solve the issue, we went back to the original social presence theory as devised by the communication researchers Short et al. (1976) to show that although they had a clear idea of social presence—namely “realness” of other persons in the interaction—their definition is ambiguous, not operationalizable, and the measurement of it questionable. We, therefore, disentangled their social presence theory and (1) reformulated the social presence definition to enable an operationalization in line with the previous conceptualization of social presence; (2) departed from the technological determinism of social presence; and (3) identified two other constructs closely linked to social presence, namely, sociability (as a medium attribute) and social space (as a group attribute). By reformulating the definition of social presence and by linking it to social space and sociability, we hope to contribute to a more coherent line of social presence research and to better understand interpersonal communication, group learning, and group dynamics when learning and working together in an online setting.","exploration"
"46","https://openalex.org/W4292238967","How do social presence and active learning in synchronous and asynchronous online classes relate to students’ perceived course gains?","2022-08-01","• Undergraduates were surveyed on attitudes about synchronous and asynchronous classes. • Social presence was higher in synchronous than asynchronous classes. • Synchronous was associated with more perceived learning/enjoyment, less competence. • Active learning activities were positively associated with subjective course gains. • Class perceptions were mediated by instructor (more than peer) social presence.","exploration"
"47","https://openalex.org/W4283205906","Exploring student perceptions of asynchronous video in online courses","2022-06-20","Research suggests that video can improve social presence in online courses. Video, though, is not a panacea; rather the success of video use depends in part on how and when it is used. Online instructors are increasingly using video in various ways, but questions remain on which types of videos students value most when it comes to establishing social presence. Given this, this mixed-methods sequential explanatory study explored student perceptions of three types of asynchronous video: video announcements, instructional videos, and video feedback. The results suggest that while video has the potential to improve social presence, it ultimately depends on both how the video is used in the online classroom as well as students’ individual preferences. Students in this study preferred instructional videos the most, followed by video feedback, and then video announcements. The paper provides implications for future research and practice.","exploration"
"48","https://openalex.org/W4307356855","Synchronous video-based communication and online learning: an exploration of instructors’ perceptions and experiences","2022-10-27","Historically, online instructors have primarily, if not solely, used asynchronous text-based communication to interact and communicate with students in online courses. However, despite this use, online instructors and students have expressed concerns and limitations with asynchronous communication. Research suggests that synchronous communication technology may address some of the limitations of asynchronous communication. Further, advances in synchronous video-based communication technology make it easier than ever to incorporate synchronous communication technology into online courses. However, comparatively, little is known about online instructors’ experiences and perceptions of using synchronous communication technologies in online courses and how they think they can help with community development. The purpose of this study was to explore instructors’ experiences and perceptions of synchronous communication technology. Thematic analysis of semi-structured interviews with 18 online instructors resulted in the following themes: (a) instructors use synchronous communication technology in multiple and various ways in online courses; (b) the perceived benefits of real-time visual communication outweigh the drawbacks identified; (c) the benefits of nonverbal communication depend on situational factors and how synchronous features are used; (d) productive and meaningful interaction requires intentional yet flexible facilitation during synchronous sessions; (e) synchronous sessions can provide a place for community to build and grow but they are not required for community development. Altogether, findings suggest that real-time visual communication may aid in community building in online courses but that its effectiveness depends on several situational factors, and that synchronous lecturing may be less conducive to developing classroom community in online courses. Results and future research directions are discussed.","exploration"
"49","https://openalex.org/W4283030786","Exploring learner identity in the blended learning context: A case study of collaborative writing","2022-08-01","While there has been much research on language learner identity in traditional face-to-face classrooms, less attention has been paid to learner identity construction and its influencing factors in the blended learning environment. To bridge this gap, this study adopted a case-study approach to investigate six Chinese university students' learner identities constructed in the online and offline sessions of a blended English for academic purposes (EAP) course focusing on collaborative writing. Data included class observations and recordings, history logs on the writing platform, and semi-structured interviews. Different types of learner identities were identified from participants' verbal characteristics in offline classroom discussions (i.e., Group Leader, Spokesperson, Summarizer, and Follower) and from their writing revisions on the online writing platform (i.e., Industrious Contributor, Prudent Reader, Procrastinator, and Cooperative Writer). Both individual and contextual factors were found to influence the construction of learner identity in the blended learning environment for collaborative writing. The study also found that some students maintained their learner identities across the two cohesive learning sessions of the blended course whereas others did not. These findings provide implications for course design, pedagogical practice, and materials development. • Learner identity (LI) construction in blended collaborative writing was examined. • Various LIs were identified in the online and offline sessions of blended learning. • LI construction displayed different patterns across the online and offline sessions. • Both individual and contextual factors influenced LI construction.","exploration"
"50","https://openalex.org/W2903015126","Technology integration of pre-service teachers explained by attitudes and beliefs, competency, access, and experience","2019-03-01","Abstract The overall aim of this study was to map the technology integration of pre-service teachers at the start of their initial teacher education program, since beginning teachers indicated that they do not feel fully prepared to integrate technology effectively in the classroom. Attitudes and beliefs towards technology (will), learning experience in technology use (experience), competency of technology use (skill), and access to technology (tool) (expansion of the WST model, Knezek & Christensen, 2008) of 398 pre-service teachers were examined. The results of regression analyses indicated that the WST model explained the variation in pre-service teachers' technology integration (R2 = 0.60). The attitudes and beliefs were found to be the strongest influence and access to technology the weakest. Adding experience to the model (WEST model) did not improve the prediction, although, experience was found to affect technology integration significantly when the measurements were considered as one scale. Concerns about the structure of the WST model were discussed.","explanation"
"51","https://openalex.org/W2791650375","A multilevel analysis of what matters in the training of pre-service teacher's ICT competencies","2018-07-01","Abstract Few empirical studies investigate the impact of pre-service teachers' background and ICT profile in combination with the support they receive from their teacher training institution on their ICT competencies. Moreover, research focusing on preparing future teachers for ICT integration is generally limited to the impact of one single strategy. Therefore, the aim of this study was to test a model to explain pre-service teachers' perceived ICT competencies that integrates pre-service teachers' background characteristics (age and gender), their ICT profile (e.g., attitudes towards ICT) and the multiple strategies pre-service teachers experience in their teacher training institution: 1) using teacher educators as role models, 2) reflecting on the role of technology in education, 3) learning how to use technology by design, 4) collaboration with peers, 5) scaffolding authentic technology experiences, and 6) continuous feedback. Based on a survey among 931 final-year pre-service teachers in Flanders (Belgium), the multilevel analyses indicated a positive association between the strategies and pre-service teachers' ICT competencies. The more pre-service teachers perceive the occurrences of the strategies during their teacher education, the higher their perceived competence to use ICT for learning processes and to strengthen their instructional practice. Gender and age did not affect pre-service teachers' ICT competence for educational practice. Furthermore, the results revealed a positive impact of pre-service teachers’ attitudes towards ICT (in education) and ease of use, on their ICT competence for educational practice. These results can provide guidance for the preparation of pre-service teachers for the 21st century learning environments with new technologies.","explanation"
"52","https://openalex.org/W1470412944","Robotics to promote elementary education pre-service teachers' STEM engagement, learning, and teaching","2015-12-15","We report a research project with a purpose of helping teachers learn how to design and implement science, technology, engineering, and mathematics (STEM) lessons using robotics. Specifically, pre-service teachers' STEM engagement, learning, and teaching via robotics were investigated in an elementary teacher preparation course. Data were collected from surveys, classroom observations, interviews, and lesson plans. Both quantitative and qualitative data analyses indicated that pre-service teachers engaged in robotics activities actively and mindfully. Their STEM engagement improved overall. Their emotional engagement (e.g., interest, enjoyment) in STEM significantly improved and in turn influenced their behavioral and cognitive engagement in STEM. Their lesson designs showed their STEM teaching was developing in productive directions although further work was needed. These findings suggest that robotics can be used as a technology in activities designed to enhance teachers' STEM engagement and teaching through improved attitudes toward STEM. Future research and teacher education recommendations are also presented. The preparation of elementary teachers to teach STEM via robotics was studied.Integrative STEM education was highlighted.The lens of engagement theory was used to examine teacher learning and performance.Productive struggles while learning to program were showcased.The potential of robotics to enhance teachers' STEM engagement and teaching is discussed.","explanation"
"53","https://openalex.org/W3191290398","Fostering pre-service teachers’ technological pedagogical content knowledge (TPACK): A quasi-experimental field study","2021-12-01","Against the backdrop of preparing students for a digitalized future, supporting pre-service teachers' development of technological pedagogical content knowledge (TPACK) has become paramount in pre-service teacher education. Whether and how pre-service teachers' acquisition of TPACK could be supported is still an open question, as previous research predominantly relied on correlational data and/or self-report assessments. Based on previous research, we developed subject-specific versions of a TPACK-module to support the acquisition of TPACK. Further purpose of the TPACK-module was to enhance technology-related motivation, as motivational orientations have been documented to be crucial for technology integration. We evaluated the effectiveness of the module by means of a quasi-experimental field study. Pre-service teachers (N = 208), enrolled in five subjects, attended regular semester courses on subject-matter pedagogies. In half of the courses, we randomly implemented subject-specific TPACK-modules (duration: three weeks), in which pre-service teachers were taught in using technology for subject-matter teaching, whereas the control condition attended the regular courses without the TPACK-module. We found that pre-service teachers in the courses with the TPACK-modules acquired more TPACK than those in the control courses without the TPACK-modules. Significant effects were also obtained for pre-service teachers' technology-related self-efficacy and their perceived support for technology integration. The effectiveness of the TPACK-modules could be explained by the obtained support for technology integration. The findings highlight the central need of adequate support for pre-service teachers’ development of technology-related professional knowledge and motivation in teacher education programs. • We developed a subject-specific intervention to foster pre-service teachers' TPACK. • The intervention was based on evidence-based practices of teacher education. • Effects were tested in a cluster randomized study in 5 subjects across three weeks. • TPACK was measured by test-based instruments. • Effects were obtained for TPACK, self-efficacy, and subjective support.","explanation"
"54","https://openalex.org/W3163417461","Technology integration for young children during COVID‐19: Towards future online teaching","2021-05-20","To support young children's learning during the coronavirus 2019 (COVID-19) pandemic, preschool educators in Hong Kong were required to teach with digital technologies. In this study, 1035 educators from 169 preschools reported their views and practices in an online survey, which we examined via multilevel mixed-response analysis and thematic analysis. More than half of the respondents (53%) expected future online teaching to continue, and only 11% of educators believed that parents would reject this form of delivery. Administrators and teaching assistants were more likely than teachers to expect online preschool teaching to continue in the future. In addition, respondents with existing online platform experience, who taught the upper levels of preschool, or incorporated specific teaching practices (eg, after the online lesson, they assessed children and assigned homework tasks), were more likely than others to expect online teaching in the future. Many of these respondents also reported (a) difficulty with engaging their children when online and (b) inadequate support from parents for learning activities, which reduced the respondents' perceived likelihood of future online teaching. Administrators and teaching assistants were more likely than teachers to believe that parents would accept online teaching in the future. Respondents who felt they had inadequate training to teach online, children in families with inadequate technical skills and parents who believed that online lessons harmed children's well-being, were less likely than others to believe that parents would accept online teaching in the future. These educators believed that online learning communities could connect parents and schools and foster interaction that could help align with educator's support for children's learning needs.","explanation"
"55","https://openalex.org/W2921079783","Teacher educators as gatekeepers: Preparing the next generation of teachers for technology integration in education","2019-05-01","This study aims at investigating the profiles of teacher educators in order to explore their ability to prepare preservice teachers for technology integration in education. Specifically, the current study examines whether teacher educators can be grouped on the basis of their attitudes toward ICT (in education), their ICT self‐efficacy to design ICT‐rich learning environments, their competencies to use ICT in their teaching practice and the strategies they use to prepare preservice teachers for technology integration. These strategies are included in the SQD (Synthesis of Qualitative Data) model and comprise: (1) teacher educators as role models, (2) reflecting on the role of technology in education, (3) learning how to use technology by design, (4) collaboration with peers, (5) scaffolding authentic technology experiences and (6) providing continuous feedback. Data were collected from a sample of 284 teacher educators in Flanders, the Dutch‐speaking part of Belgium, and submitted to latent profile analysis. The added value of the current study lies in the account of how SQD strategies and a typical set of determinants of ICT integration can be associated within teacher educators' profile. Based on the profiles emerging from this study, teacher training institutions should consider their teacher educators to be gatekeepers when preparing future generations of teachers for the learning environments of the twenty‐first century. In the discussion section, the implications for practice and future research are discussed. [ABSTRACT FROM AUTHOR]","explanation"
"56","https://openalex.org/W2516146544","Teachers’ information and communication technology competences: A structural approach","2016-09-01","Teachers' information and communication technology (ICT) competences are a key variable to integrate such resources into the teaching-learning process. One problem with teachers' ICT competences is the proliferation of various frameworks which entail a lack of definition of these competences. The objective of this article is twofold: to establish a basic framework that shapes the subsets of ICT competences (technological and pedagogical) in all teachers at all levels (Primary, Secondary and Higher Education); to determine how various personal and contextual factors influence these subsets. For this purpose, a study of secondary analysis has been made with data from two survey design studies on teachers' ICT competences that collect information from a sample of 1095 male and female Primary, Secondary and Higher Education teachers in the Valencian Community (east Spain). A Multiple Indicators and Multiple Causes Model (MIMIC) was used to validate the teachers' ICT competences model. The study results indicated that teachers' ICT competences form a unique set composed of two subsets, technological competences and pedagogical competences. Moreover, the technological competences influenced the pedagogical ones. We also found that personal and contextual factors have a relevant impact on the competences subsets. This article helped clarify and delimit the framework of teachers' ICT competences. Besides, this basic model of ICT competences should be a key element for teacher training in ICT. This article also shows how the influence of personal and contextual factors must be considered when designing training plans. This study determines a basic ICT competences model for teachers of all levels.The basic ICT model is composed of technological and pedagogical competences.Technological competences influence pedagogical competences.Personal and contextual factors have a key impact on the ICT competences.","explanation"
"57","https://openalex.org/W2220902977","The effects of secondary teachers’ technostress on the intention to use technology in South Korea","2016-04-01","This study aims to investigate the structural relationships between secondary school teachers' TPACK, perception of school support for technology use, technostress, and intention to use technology in Korea, where a SMART education initiative has been announced recently for K-12 education. The study employed structural equation modeling in order to examine the causal relationships among the variables, and data from 312 secondary school teachers were analyzed. The results indicated that TPACK and school support had significant effects on technostress. In addition, technostress significantly influenced teachers' intentions to use technology. Lastly, technostress significantly mediated TPACK, school support and the intention to use technology. TPACK and school support influenced secondary school teachers' technostress.Technostress influenced teachers' intentions to use technology.Technostress mediated TPACK, school support and the intention to use technology.TPACK did not show a significant effect on intention to use technology.Teachers' use of technology may not depend entirely on their knowledge of content and technology.","explanation"
"58","https://openalex.org/W2957313451","Enhancing pre-service teachers’ technological pedagogical content knowledge (TPACK): a mixed-method study","2020-02-01","The main aim of this two-step mixed-method study was to explore the effectiveness of the strategies used to prepare pre-service teachers for technological pedagogical content knowledge (TPACK). Specifically, we focused on the strategies included in the synthesis of qualitative evidence (SQD) model: (1) using teacher educators as role models, (2) reflecting on the role of technology in education, (3) learning how to use technology by design, (4) collaboration with peers, (5) scaffolding authentic technology experiences, and (6) providing continuous feedback. To explore the relation between the perceived occurrences of the SQD-strategies and TPACK (controlled for pre-service teachers’ general attitudes towards technology), survey data were collected from a sample of 688 final-year pre-service teachers in Belgium. In a next step, 16 telephone interviews and 6 in-depth interviews were conducted to gain a more in-depth insight into the nature of the 6 strategies and their influences on TPACK. The quantitative analyses indicated positive correlations between the SQD-strategies and TPACK, controlled for general attitudes towards technology. The findings from the qualitative analyses showed that teachers acknowledged the importance of the six strategies. However, the respondents emphasized that some of the six strategies are often underutilized. Based on the quantitative and qualitative results, the discussion provides recommendations to improve the potential of pre-service training to enhance future teachers’ TPACK.","explanation"
"59","https://openalex.org/W2801034828","Factors that influence secondary mathematics teachers' integration of technology in mathematics lessons","2018-08-01","Abstract While many studies describe the use of technology in the mathematics classroom, few explore the factors that influence teacher decisions around its use. The participants in this study were 21 early career secondary mathematics teachers who had completed an undergraduate mathematics teacher preparation program in the USA with a strong emphasis on the use of technology to teach mathematics. In this qualitative study, interview data were collected and analyzed with attention toward why teachers choose to use technology to teach mathematics, what tools they chose to use and why, as well as the general factors they consider when selecting particular technology tools. Findings indicate that one of the most important factors when deciding whether to use technology was how well it aligned with the goals of a lesson. The range of technology used spanned mathematical action tools, collaboration tools, assessment tools, and communication tools. When selecting particular tools teachers most heavily considered ease of use for both themselves and their students. These findings suggest that when considering how to infuse technology into teacher education programs we suggest that it is important to focus more broadly on types of tools, ways teachers can position them, and how particular activities align with specific mathematics learning objectives.","explanation"
"60","https://openalex.org/W2636277468","Teachers in school-based technology innovations: A typology of their beliefs on teaching and technology","2017-11-01","In many innovations in technology and education in secondary schools, teachers are the crucial agents of these innovations. To select, match and support groups of teachers for particular school projects, school principals could be supported with insights into teachers’ beliefs about teaching, learning and technology. A teacher typology has been developed based on an online questionnaire completed by 1602 teachers from 59 Dutch secondary schools. Teachers are grouped on the basis of their beliefs about learned-centered teaching and attitudes towards technology, which underlie the school innovations that form the context of the current research. Five teacher types are distinguished: 1) Learner-centered teachers with technology, 2) Teachers critical of technology use in school, 3) Teachers uncomfortable with technology, 4) Teachers uneasy with learned-centered teaching and 5) Teachers critical of a clear-cut stance. This classification of teachers into these five types could be used to select or match the right group of teachers to a particular intervention or to organize different professional development activities for different types of school teachers.","explanation"
"61","https://openalex.org/W3044973492","Exploring the influence of teachers' beliefs and 3D printing integrated STEM instruction on students’ STEM motivation","2020-12-01","As an emerging technology in K-12 education, 3D printing has gained much attention from educators and researchers. However, meaningful 3D printing integration in K-12 curricula is still scarce, and little is known about how teachers' beliefs and the integration in science classrooms may influence student motivation. This study examined the influence of teachers' beliefs and 3D printing integration in science classrooms on students' science, technology, engineering, and mathematics (STEM) motivation, which is essential for students' academic experiences and future careers. Study sample included 26 teachers across 6 states in the U.S. and 1,501 students who engaged with STEM learning using 3D printing in the context of paleontology. Teachers' lesson plans were analyzed to examine 3D printing and STEM integration levels. Teachers' beliefs and students' STEM motivation were assessed with previously validated scales. Multilevel modeling analyses indicated that while teachers' beliefs and 3D printing integration levels were non-significant predictors, teachers' STEM integration levels positively predicted students’ math motivation. Interaction effects were observed between student variables (student gender and pretest scores) and teacher variables (teacher beliefs and 3D printing integration). This study provides implications for both 3D printing integration practice and future research.","explanation"
"62","https://openalex.org/W2508002807","Young children's use of touch screen tablets for writing and reading at home: Relationships with emergent literacy","2016-06-01","Young children's literacy experiences at home shape the development of emergent literacy skills. Due to the increasing use of touch screen tablets (e.g., iPads) in homes and early education settings it is important to investigate the relationship between digital tools and emergent literacy. The present study examined the relationships between children's (N?=?57; aged 2-4 years) emergent literacy skills and home use of tablets for writing and reading. Correlational analysis showed a positive association between children's access to apps and print knowledge. A positive association was found between the frequency of writing with tablets and print awareness, print knowledge, and sound knowledge. No associations occurred between emergent literacy skills and frequency of e-book reading. Further research is needed to investigate the effects of tablet writing on emergent literacy development. Pre-schoolers' home use of tablets and emergent literacy is examined.Positive association found between access to apps and print knowledge.Positive association found between writing with tablets and print and sound knowledge.Tablet writing may be a key activity for early literacy learning.","explanation"
"63","https://openalex.org/W2736778601","Resetting educational technology coursework for pre-service teachers: A computational thinking approach to the development of technological pedagogical content knowledge (TPACK)","2017-07-24","This study presents the design of an educational technology course for pre-service teachers specific to incorporating computational thinking in K-8 classroom settings. Subsequently, it examines how participation in the course influences pre-service teachers' dispositions and knowledge of computational thinking concepts and the ways in which such knowledge can be combined with content and pedagogy to promote meaningful student outcomes. Data were collected from a self-reported survey and case reports focusing on the design, implementation, and outcomes of computational thinking related lessons in K-8 classrooms. Results indicated that the course positively influenced pre-service teachers’ knowledge of computational thinking concepts, tools, and practices. Yet, some participants demonstrated only surface understanding of computational thinking and were unable to design lessons that meaningfully integrated computational thinking concepts and tools with disciplinary content and pedagogy. Findings have implications for the design of teacher education experiences that help prepare pre-service teachers develop technological pedagogical content knowledge in relation to computational thinking concepts and practices.","explanation"
"64","https://openalex.org/W3196223382","A snapshot of the readiness for e-learning among in-service teachers prior to the pandemic-related transition to e-learning in Turkey","2021-11-01","Owing to the coronavirus outbreak, face-to-face educational activities have been curtailed and there has been a rapid switch to e-learning environments. It is a matter of critical importance; therefore, how ready teachers are for this transition. This study presents a snapshot of the readiness of Turkey's in-service teachers for teaching online. Some 555 teachers, from pre-school to high school, participated in the study. The results indicated a medium-level of e-learning readiness and a pressing need for the appropriate training. Teachers' readiness differed significantly according to gender, major, school-type, professional experience, teaching level, e-learning experience and Internet usage.","explanation"
"65","https://openalex.org/W2083455346","Bridging the app gap: An examination of a professional development initiative on mobile learning in urban schools","2015-10-01","Abstract In this study we present a professional development initiative aimed at helping urban teachers in low-income underserved schools in the U.S. learn how to utilize iPads (a representative mobile device) and educational apps (software programs that run on mobile devices) to support teaching and learning. Subsequently, we examine the ways in which four case study teachers utilized iPads and educational apps in their classrooms to support their students' learning experiences. Data included observations of professional development activities, classroom observations, teacher interviews, and student focus groups. Findings revealed that students used iPads and educational apps to (a) access online content, (b) create learning artifacts, and (c) reinforce content learning through personalized instruction. Findings also indicated that use of iPads and educational apps supported student academic growth and empowerment. Results have implications for mobile learning researchers, practitioners, and policy makers, particularly those charged with the design and implementation of professional development programs.","explanation"
"66","https://openalex.org/W4284969253","Trends and exemplary practices of STEM teacher professional development programs in K-12 contexts: A systematic review of empirical studies","2022-11-01","STEM teachers are critical mediators of knowledge, and their performance can directly impact students' learning experiences and knowledge acquisition. To ensure the quality of STEM instruction, countries worldwide have launched STEM teacher professional development (TPD) programs. It is paramount to know how these programs have been implemented and what lessons can be learned from them. In this study, to capture the trends in publications on K-12 STEM TPD, we systematically reviewed relevant journal papers published in the Web of Science database from 2006 to 2020. We analyzed the (1) knowledge foci, (2) professional development approaches, (3) outcome measurements, as well as (4) data sources of the STEM TPDs. In addition, to inform future professional development designs, we selected and developed narrative descriptions of three exemplary cases. These cases showcased high-quality TPD and covered pre-service and in-service teachers in formal and informal settings. We reviewed the knowledge foci of the STEM TPDs using the technological pedagogical content knowledge (TPACK) framework. The results showed that the types of knowledge delivered in the STEM TPD programs were mostly pedagogical knowledge and pedagogical content knowledge, while a certain number of programs focused on technological content knowledge and technological pedagogical content knowledge. Most of the studies adopted mixed professional development approaches, featuring activities like learning by design, learning by doing, reflective learning, and group work. These approaches emphasized the active participation of teachers in the process, built links between content and classroom practices, and encouraged collective participation in developing expertise. However, the data were mostly collected through interviews or survey instruments. Future research should move beyond analyzing data on teachers’ perceptions to explore processes (e.g., online participation logs, teacher-peer interactions) and products of performance (e.g., lesson plans, handmade crafts) to further examine the effects of STEM TPD activities. It would also be desirable to establish greater consistency in data collection approaches, such as by using validated interview or observation protocols that are generalizable to different school settings. • Analyzed the research trends on K-12 STEM teacher professional development. • Identified the knowledge foci of the professional development programs. • Examined the commonly adopted approaches in the professional development programs. • Investigated the commonly measured issues in the professional development studies. • Synthesized exemplary practices on upgrading STEM teachers' skills and expertise.","explanation"
